time,queue_density,dynamic_density
25.7692,0.819758,0
25.8462,0.819279,0
25.9231,0.820213,0
26,0.819889,0
26.0769,0.813713,0
26.1538,0.814549,0
26.2308,0.816393,0
26.3077,0.816121,0
26.3846,0.815342,0
26.4615,0.815642,0
26.5385,0.81643,0
26.6154,0.817613,0
26.6923,0.818195,0
26.7692,0.818373,0
26.8462,0.81995,0
26.9231,0.820011,0
27,0.820373,0
27.0769,0.820204,0
27.1538,0.820344,0
27.2308,0.82094,0
27.3077,0.820682,0
27.3846,0.821987,0
27.4615,0.822212,0
27.5385,0.821541,0
27.6154,0.821921,0
27.6923,0.822109,0
27.7692,0.822095,0
27.8462,0.811324,0
27.9231,0.811658,0
28,0.812629,0
28.0769,0.813826,0
28.1538,0.814459,0
28.2308,0.815947,0
28.3077,0.816351,0
28.3846,0.817425,0
28.4615,0.818815,0
28.5385,0.818937,0
28.6154,0.819603,0
28.6923,0.819922,0
28.7692,0.820997,0
28.8462,0.819974,0
28.9231,0.82056,0
29,0.820401,0
29.0769,0.819931,0
29.1538,0.820434,0
29.2308,0.819814,0
29.3077,0.819631,0
29.3846,0.820227,0
29.4615,0.820884,0
29.5385,0.820645,0
29.6154,0.81224,0
29.6923,0.813563,0
29.7692,0.814694,0
29.8462,0.816318,0
29.9231,0.815637,0
30,0.816707,0
30.0769,0.81827,0
30.1538,0.818777,0
30.2308,0.819185,0
30.3077,0.820002,0
30.3846,0.8201,0
30.4615,0.819655,0
30.5385,0.819622,0
30.6154,0.819101,0
30.6923,0.821696,0
30.7692,0.823831,0
30.8462,0.823944,0
30.9231,0.824667,0
31,0.825113,0
31.0769,0.826079,0
31.1538,0.825282,0
31.2308,0.826938,0
31.3077,0.826563,0
31.3846,0.821842,0
31.4615,0.822531,0
31.5385,0.82431,0
31.6154,0.828093,0
31.6923,0.829097,0
31.7692,0.828252,0
31.8462,0.827328,0
31.9231,0.826131,0
32,0.82805,0
32.0769,0.827647,0
32.1538,0.827802,0
32.2308,0.8266,0
32.3077,0.827483,0
32.3846,0.828595,0
32.4615,0.827408,0
32.5385,0.827572,0
32.6154,0.827286,0
32.6923,0.82813,0
32.7692,0.828975,0
32.8462,0.827591,0
32.9231,0.829557,0
33,0.829604,0
33.0769,0.830669,0
33.1538,0.822015,0
33.2308,0.823498,0
33.3077,0.824127,0
33.3846,0.824287,0
33.4615,0.823658,0
33.5385,0.827393,0
33.6154,0.827159,0
33.6923,0.826934,0
33.7692,0.828759,0
33.8462,0.828759,0
33.9231,0.829731,0
34,0.828754,0
34.0769,0.829426,0
34.1538,0.829468,0
34.2308,0.830369,0
34.3077,0.830331,0
34.3846,0.832476,0
34.4615,0.831843,0
34.5385,0.831383,0
34.6154,0.830341,0
34.6923,0.829627,0
34.7692,0.829646,0
34.8462,0.829557,0
34.9231,0.822902,0
35,0.823212,0
35.0769,0.825347,0
35.1538,0.825788,0
35.2308,0.827971,0
35.3077,0.829167,0
35.3846,0.83081,0
35.4615,0.831932,0
35.5385,0.832706,0
35.6154,0.833203,0
35.6923,0.832988,0
35.7692,0.833598,0
35.8462,0.832917,0
35.9231,0.832199,0
36,0.8328,0
36.0769,0.832011,0
36.1538,0.830036,0
36.2308,0.829618,0
36.3077,0.828219,0
36.3846,0.828004,0
36.4615,0.827591,0
36.5385,0.827164,0
36.6154,0.827037,0
36.6923,0.81858,0
36.7692,0.819603,0
36.8462,0.819213,0
36.9231,0.821325,0
37,0.821067,0
37.0769,0.82042,0
37.1538,0.820321,0
37.2308,0.820298,0
37.3077,0.822072,0
37.3846,0.822433,0
37.4615,0.823184,0
37.5385,0.823071,0
37.6154,0.82194,0
37.6923,0.822879,0
37.7692,0.822949,0
37.8462,0.822456,0
37.9231,0.821133,0
38,0.821039,0
38.0769,0.821067,0
38.1538,0.820865,0
