time,queue_density,dynamic_density
55.0667,0.824573,0
55.1333,0.826277,0
55.2,0.826713,0
55.2667,0.827792,0
55.3333,0.828764,0
55.4,0.829566,0
55.4667,0.829801,0
55.5333,0.831312,0
55.6,0.832457,0
55.6667,0.831289,0
55.7333,0.830589,0
55.8,0.830223,0
55.8667,0.830298,0
55.9333,0.831063,0
56,0.831735,0
56.0667,0.830894,0
56.1333,0.832903,0
56.2,0.833462,0
56.2667,0.83364,0
56.3333,0.825361,0
56.4,0.827694,0
56.4667,0.828876,0
56.5333,0.830153,0
56.6,0.830444,0
56.6667,0.830599,0
56.7333,0.831106,0
56.8,0.833213,0
56.8667,0.832917,0
56.9333,0.832279,0
57,0.832701,0
57.0667,0.832988,0
57.1333,0.833302,0
57.2,0.833753,0
57.2667,0.833335,0
57.3333,0.833372,0
57.4,0.833382,0
57.4667,0.833039,0
57.5333,0.833236,0
57.6,0.833053,0
57.6667,0.833157,0
57.7333,0.833743,0
57.8,0.834283,0
57.8667,0.834996,0
57.9333,0.835231,0
58,0.828876,0
58.0667,0.829017,0
58.1333,0.831115,0
58.2,0.831082,0
58.2667,0.830693,0
58.3333,0.831885,0
58.4,0.833598,0
58.4667,0.835142,0
58.5333,0.835635,0
58.6,0.835555,0
58.6667,0.830214,0
58.7333,0.829468,0
58.8,0.830073,0
58.8667,0.829519,0
58.9333,0.831556,0
59,0.831664,0
59.0667,0.833232,0
59.1333,0.833729,0
59.2,0.833846,0
59.2667,0.835137,0
59.3333,0.836066,0
59.4,0.837559,0
59.4667,0.838807,0
59.5333,0.839717,0
59.6,0.839431,0
59.6667,0.839084,0
59.7333,0.840051,0
59.8,0.839896,0
59.8667,0.840942,0
59.9333,0.841318,0
60,0.841313,0
60.0667,0.840539,0
60.1333,0.840745,0
60.2,0.840482,0
60.2667,0.840464,0
60.3333,0.829524,0
60.4,0.829735,0
60.4667,0.832462,0
60.5333,0.83448,0
60.6,0.834508,0
60.6667,0.834996,0
60.7333,0.835705,0
60.8,0.835635,0
60.8667,0.834762,0
60.9333,0.833457,0
61,0.833302,0
61.0667,0.831049,0
61.1333,0.829332,0
61.2,0.828313,0
61.2667,0.827126,0
61.3333,0.825943,0
61.4,0.825587,0
61.4667,0.82615,0
61.5333,0.82614,0
61.6,0.826403,0
61.6667,0.825976,0
61.7333,0.826248,0
61.8,0.826572,0
61.8667,0.826582,0
61.9333,0.82653,0
62,0.81453,0
62.0667,0.815201,0
62.1333,0.815956,0
62.2,0.815966,0
62.2667,0.8162,0
62.3333,0.818082,0
62.4,0.819035,0
62.4667,0.821405,0
62.5333,0.824348,0
62.6,0.825131,0
62.6667,0.827839,0
62.7333,0.829932,0
62.8,0.830411,0
62.8667,0.83158,0
62.9333,0.833372,0
63,0.834386,0
63.0667,0.835099,0
63.1333,0.835348,0
63.2,0.835775,0
63.2667,0.836268,0
63.3333,0.836216,0
63.4,0.836062,0
63.4667,0.836827,0
63.5333,0.837343,0
63.6,0.837437,0
63.6667,0.832959,0
63.7333,0.83417,0
63.8,0.834963,0
63.8667,0.836343,0
63.9333,0.835583,0
64,0.835691,0
64.0667,0.836296,0
64.1333,0.836812,0
64.2,0.837272,0
64.2667,0.83716,0
64.3333,0.838314,0
64.4,0.838178,0
64.4667,0.839577,0
64.5333,0.839764,0
64.6,0.839154,0
64.6667,0.840182,0
64.7333,0.841252,0
64.8,0.841731,0
64.8667,0.841778,0
64.9333,0.842806,0
65,0.843087,0
65.0667,0.842228,0
65.1333,0.843617,0
65.2,0.844181,0
65.2667,0.843087,0
65.3333,0.838769,0
65.4,0.841449,0
65.4667,0.843186,0
65.5333,0.844143,0
65.6,0.844542,0
65.6667,0.844143,0
65.7333,0.8425,0
65.8,0.842557,0
65.8667,0.842186,0
65.9333,0.842125,0
66,0.841534,0
66.0667,0.841355,0
66.1333,0.842055,0
66.2,0.8422,0
66.2667,0.842787,0
66.3333,0.842707,0
66.4,0.842355,0
66.4667,0.843631,0
66.5333,0.843486,0
66.6,0.843575,0
66.6667,0.844734,0
66.7333,0.844659,0
66.8,0.845279,0
66.8667,0.843899,0
66.9333,0.843871,0
67,0.830209,0
67.0667,0.830674,0
67.1333,0.833743,0
67.2,0.833997,0
67.2667,0.834658,0
67.3333,0.83464,0
67.4,0.831087,0
67.4667,0.832504,0
67.5333,0.833016,0
67.6,0.833635,0
67.6667,0.832697,0
67.7333,0.8325,0
67.8,0.832955,0
67.8667,0.83371,0
67.9333,0.834128,0
68,0.833114,0
68.0667,0.833818,0
68.1333,0.834625,0
68.2,0.834311,0
68.2667,0.834935,0
68.3333,0.834546,0
68.4,0.834973,0
68.4667,0.833926,0
68.5333,0.834278,0
68.6,0.834072,0
68.6667,0.834987,0
68.7333,0.834804,0
68.8,0.835433,0
68.8667,0.834837,0
68.9333,0.834766,0
69,0.834602,0
69.0667,0.825361,0
69.1333,0.826985,0
69.2,0.82753,0
69.2667,0.827286,0
69.3333,0.827642,0
69.4,0.827135,0
69.4667,0.827994,0
69.5333,0.828018,0
69.6,0.828351,0
69.6667,0.829782,0
69.7333,0.830111,0
69.8,0.831307,0
69.8667,0.830946,0
69.9333,0.830125,0
70,0.82936,0
70.0667,0.828834,0
70.1333,0.829186,0
70.2,0.827849,0
70.2667,0.8279,0
70.3333,0.829346,0
70.4,0.829121,0
70.4667,0.829097,0
70.5333,0.829759,0
70.6,0.829604,0
70.6667,0.829632,0
70.7333,0.816656,0
70.8,0.818129,0
70.8667,0.817064,0
70.9333,0.816665,0
71,0.817665,0
71.0667,0.818378,0
71.1333,0.818819,0
71.2,0.819917,0
71.2667,0.819856,0
71.3333,0.819988,0
71.4,0.821532,0
71.4667,0.822456,0
71.5333,0.822381,0
71.6,0.823902,0
71.6667,0.824348,0
71.7333,0.824545,0
71.8,0.825512,0
71.8667,0.824779,0
71.9333,0.825451,0
72,0.824338,0
72.0667,0.825084,0
72.1333,0.824512,0
72.2,0.825803,0
72.2667,0.825535,0
72.3333,0.825892,0
72.4,0.822438,0
72.4667,0.824071,0
72.5333,0.824071,0
72.6,0.826582,0
72.6667,0.825882,0
72.7333,0.82776,0
72.8,0.82829,0
72.8667,0.830026,0
72.9333,0.831059,0
73,0.831791,0
73.0667,0.832607,0
73.1333,0.83173,0
73.2,0.832828,0
73.2667,0.833166,0
73.3333,0.833631,0
73.4,0.833175,0
73.4667,0.834198,0
73.5333,0.83409,0
73.6,0.834236,0
73.6667,0.834241,0
73.7333,0.834954,0
73.8,0.835639,0
73.8667,0.835217,0
73.9333,0.835578,0
74,0.835644,0
74.0667,0.826291,0
74.1333,0.82683,0
74.2,0.828318,0
74.2667,0.828412,0
74.3333,0.828473,0
74.4,0.827853,0
74.4667,0.82767,0
